"Tr A(WL),""Tr A(LEVEL)[LOG]"",""Tr B(WL)"",""Tr B(LEVEL)[LOG]"",""Tr C(WL)"",""Tr C(LEVEL)[LOG]"",""Tr D(WL)"",""Tr D(LEVEL)[LOG]"",""Tr E(WL)"",""Tr E(LEVEL)[LOG]"",""Tr F(WL)"",""Tr F(LEVEL)[LOG]"",""Tr G(WL)"",""Tr G(LEVEL)[LOG]"""
1561.2000, -62.611, 1561.2000, -63.583,  , ,  , ,  , ,  , ,  , 
1561.4000, -62.615, 1561.4000, -63.587,  , ,  , ,  , ,  , ,  , 
1561.6000, -62.619, 1561.6000, -63.591,  , ,  , ,  , ,  , ,  , 
1561.8000, -62.623, 1561.8000, -63.594,  , ,  , ,  , ,  , ,  , 
1562.0000, -62.627, 1562.0000, -63.598,  , ,  , ,  , ,  , ,  , 
1562.2000, -62.632, 1562.2000, -63.602,  , ,  , ,  , ,  , ,  , 
1562.4000, -62.636, 1562.4000, -63.604,  , ,  , ,  , ,  , ,  , 
1562.6000, -62.639, 1562.6000, -63.606,  , ,  , ,  , ,  , ,  , 
1562.8000, -62.643, 1562.8000, -63.610,  , ,  , ,  , ,  , ,  , 
1563.0000, -62.648, 1563.0000, -63.613,  , ,  , ,  , ,  , ,  , 
1563.2000, -62.652, 1563.2000, -63.618,  , ,  , ,  , ,  , ,  , 
1563.4000, -62.655, 1563.4000, -63.621,  , ,  , ,  , ,  , ,  , 
1563.6000, -62.658, 1563.6000, -63.624,  , ,  , ,  , ,  , ,  , 
1563.8000, -62.662, 1563.8000, -63.628,  , ,  , ,  , ,  , ,  , 
1564.0000, -62.665, 1564.0000, -63.633,  , ,  , ,  , ,  , ,  , 
1564.2000, -62.669, 1564.2000, -63.636,  , ,  , ,  , ,  , ,  , 
1564.4000, -62.672, 1564.4000, -63.640,  , ,  , ,  , ,  , ,  , 
1564.6000, -62.676, 1564.6000, -63.644,  , ,  , ,  , ,  , ,  , 
1564.8000, -62.679, 1564.8000, -63.647,  , ,  , ,  , ,  , ,  , 
1565.0000, -62.682, 1565.0000, -63.651,  , ,  , ,  , ,  , ,  , 
1565.2000, -62.685, 1565.2000, -63.654,  , ,  , ,  , ,  , ,  , 
1565.4000, -62.688, 1565.4000, -63.657,  , ,  , ,  , ,  , ,  , 
1565.6000, -62.692, 1565.6000, -63.660,  , ,  , ,  , ,  , ,  , 
1565.8000, -62.695, 1565.8000, -63.663,  , ,  , ,  , ,  , ,  , 
1566.0000, -62.698, 1566.0000, -63.667,  , ,  , ,  , ,  , ,  , 
1566.2000, -62.700, 1566.2000, -63.670,  , ,  , ,  , ,  , ,  , 
1566.4000, -62.703, 1566.4000, -63.674,  , ,  , ,  , ,  , ,  , 
1566.6000, -62.706, 1566.6000, -63.677,  , ,  , ,  , ,  , ,  , 
1566.8000, -62.710, 1566.8000, -63.679,  , ,  , ,  , ,  , ,  , 
1567.0000, -62.713, 1567.0000, -63.682,  , ,  , ,  , ,  , ,  , 
1567.2000, -62.716, 1567.2000, -63.685,  , ,  , ,  , ,  , ,  , 
1567.4000, -62.719, 1567.4000, -63.687,  , ,  , ,  , ,  , ,  , 
1567.6000, -62.722, 1567.6000, -63.690,  , ,  , ,  , ,  , ,  , 
1567.8000, -62.726, 1567.8000, -63.693,  , ,  , ,  , ,  , ,  , 
1568.0000, -62.730, 1568.0000, -63.695,  , ,  , ,  , ,  , ,  , 
1568.2000, -62.735, 1568.2000, -63.698,  , ,  , ,  , ,  , ,  , 
1568.4000, -62.739, 1568.4000, -63.701,  , ,  , ,  , ,  , ,  , 
1568.6000, -62.743, 1568.6000, -63.705,  , ,  , ,  , ,  , ,  , 
1568.8000, -62.746, 1568.8000, -63.711,  , ,  , ,  , ,  , ,  , 
1569.0000, -62.750, 1569.0000, -63.714,  , ,  , ,  , ,  , ,  , 
1569.2000, -62.753, 1569.2000, -63.717,  , ,  , ,  , ,  , ,  , 
1569.4000, -62.757, 1569.4000, -63.721,  , ,  , ,  , ,  , ,  , 
1569.6000, -62.762, 1569.6000, -63.725,  , ,  , ,  , ,  , ,  , 
1569.8000, -62.765, 1569.8000, -63.728,  , ,  , ,  , ,  , ,  , 
1570.0000, -62.768, 1570.0000, -63.733,  , ,  , ,  , ,  , ,  , 
1570.2000, -62.772, 1570.2000, -63.737,  , ,  , ,  , ,  , ,  , 
1570.4000, -62.775, 1570.4000, -63.740,  , ,  , ,  , ,  , ,  , 
1570.6000, -62.779, 1570.6000, -63.742,  , ,  , ,  , ,  , ,  , 
1570.8000, -62.782, 1570.8000, -63.745,  , ,  , ,  , ,  , ,  , 
1571.0000, -62.785, 1571.0000, -63.749,  , ,  , ,  , ,  , ,  , 
1571.2000, -62.789, 1571.2000, -63.753,  , ,  , ,  , ,  , ,  , 
1571.4000, -62.793, 1571.4000, -63.757,  , ,  , ,  , ,  , ,  , 
1571.6000, -62.796, 1571.6000, -63.761,  , ,  , ,  , ,  , ,  , 
1571.8000, -62.800, 1571.8000, -63.765,  , ,  , ,  , ,  , ,  , 
1572.0000, -62.804, 1572.0000, -63.766,  , ,  , ,  , ,  , ,  , 
1572.2000, -62.807, 1572.2000, -63.769,  , ,  , ,  , ,  , ,  , 
1572.4000, -62.810, 1572.4000, -63.771,  , ,  , ,  , ,  , ,  , 
1572.6000, -62.812, 1572.6000, -63.775,  , ,  , ,  , ,  , ,  , 
1572.8000, -62.816, 1572.8000, -63.777,  , ,  , ,  , ,  , ,  , 
1573.0000, -62.820, 1573.0000, -63.779,  , ,  , ,  , ,  , ,  , 
1573.2000, -62.823, 1573.2000, -63.781,  , ,  , ,  , ,  , ,  , 
1573.4000, -62.826, 1573.4000, -63.784,  , ,  , ,  , ,  , ,  , 
1573.6000, -62.829, 1573.6000, -63.786,  , ,  , ,  , ,  , ,  , 
1573.8000, -62.832, 1573.8000, -63.790,  , ,  , ,  , ,  , ,  , 
1574.0000, -62.835, 1574.0000, -63.795,  , ,  , ,  , ,  , ,  , 
1574.2000, -62.838, 1574.2000, -63.799,  , ,  , ,  , ,  , ,  , 
1574.4000, -62.842, 1574.4000, -63.803,  , ,  , ,  , ,  , ,  , 
1574.6000, -62.846, 1574.6000, -63.806,  , ,  , ,  , ,  , ,  , 
1574.8000, -62.849, 1574.8000, -63.810,  , ,  , ,  , ,  , ,  , 
1575.0000, -62.853, 1575.0000, -63.814,  , ,  , ,  , ,  , ,  , 
1575.2000, -62.856, 1575.2000, -63.818,  , ,  , ,  , ,  , ,  , 
1575.4000, -62.859, 1575.4000, -63.821,  , ,  , ,  , ,  , ,  , 
1575.6000, -62.863, 1575.6000, -63.824,  , ,  , ,  , ,  , ,  , 
1575.8000, -62.867, 1575.8000, -63.826,  , ,  , ,  , ,  , ,  , 
1576.0000, -62.870, 1576.0000, -63.829,  , ,  , ,  , ,  , ,  , 
1576.2000, -62.874, 1576.2000, -63.831,  , ,  , ,  , ,  , ,  , 
1576.4000, -62.877, 1576.4000, -63.834,  , ,  , ,  , ,  , ,  , 
1576.6000, -62.880, 1576.6000, -63.837,  , ,  , ,  , ,  , ,  , 
1576.8000, -62.883, 1576.8000, -63.841,  , ,  , ,  , ,  , ,  , 
1577.0000, -62.887, 1577.0000, -63.845,  , ,  , ,  , ,  , ,  , 
1577.2000, -62.891, 1577.2000, -63.849,  , ,  , ,  , ,  , ,  , 
1577.4000, -62.895, 1577.4000, -63.852,  , ,  , ,  , ,  , ,  , 
1577.6000, -62.898, 1577.6000, -63.855,  , ,  , ,  , ,  , ,  , 
1577.8000, -62.902, 1577.8000, -63.859,  , ,  , ,  , ,  , ,  , 
1578.0000, -62.906, 1578.0000, -63.862,  , ,  , ,  , ,  , ,  , 
1578.2000, -62.911, 1578.2000, -63.866,  , ,  , ,  , ,  , ,  , 
1578.4000, -62.914, 1578.4000, -63.870,  , ,  , ,  , ,  , ,  , 
1578.6000, -62.918, 1578.6000, -63.873,  , ,  , ,  , ,  , ,  , 
1578.8000, -62.920, 1578.8000, -63.876,  , ,  , ,  , ,  , ,  , 
1579.0000, -62.923, 1579.0000, -63.879,  , ,  , ,  , ,  , ,  , 
1579.2000, -62.926, 1579.2000, -63.882,  , ,  , ,  , ,  , ,  , 
1579.4000, -62.929, 1579.4000, -63.885,  , ,  , ,  , ,  , ,  , 
1579.6000, -62.932, 1579.6000, -63.888,  , ,  , ,  , ,  , ,  , 
1579.8000, -62.934, 1579.8000, -63.890,  , ,  , ,  , ,  , ,  , 
1580.0000, -62.936, 1580.0000, -63.892,  , ,  , ,  , ,  , ,  , 
1580.2000, -62.938, 1580.2000, -63.894,  , ,  , ,  , ,  , ,  , 
1580.4000, -62.940, 1580.4000, -63.897,  , ,  , ,  , ,  , ,  , 
1580.6000, -62.943, 1580.6000, -63.898,  , ,  , ,  , ,  , ,  , 
1580.8000, -62.947, 1580.8000, -63.900,  , ,  , ,  , ,  , ,  , 
1581.0000, -62.951, 1581.0000, -63.902,  , ,  , ,  , ,  , ,  , 
1581.2000, -62.954, 1581.2000, -63.904,  , ,  , ,  , ,  , ,  , 
1581.4000, -62.957, 1581.4000, -63.907,  , ,  , ,  , ,  , ,  , 
1581.6000, -62.960, 1581.6000, -63.911,  , ,  , ,  , ,  , ,  , 
1581.8000, -62.963, 1581.8000, -63.914,  , ,  , ,  , ,  , ,  , 
1582.0000, -62.966, 1582.0000, -63.917,  , ,  , ,  , ,  , ,  , 
1582.2000, -62.969, 1582.2000, -63.921,  , ,  , ,  , ,  , ,  , 
1582.4000, -62.973, 1582.4000, -63.925,  , ,  , ,  , ,  , ,  , 
1582.6000, -62.977, 1582.6000, -63.930,  , ,  , ,  , ,  , ,  , 
1582.8000, -62.981, 1582.8000, -63.934,  , ,  , ,  , ,  , ,  , 
1583.0000, -62.984, 1583.0000, -63.939,  , ,  , ,  , ,  , ,  , 
1583.2000, -62.988, 1583.2000, -63.944,  , ,  , ,  , ,  , ,  , 
1583.4000, -62.992, 1583.4000, -63.948,  , ,  , ,  , ,  , ,  , 
1583.6000, -62.996, 1583.6000, -63.953,  , ,  , ,  , ,  , ,  , 
1583.8000, -63.001, 1583.8000, -63.958,  , ,  , ,  , ,  , ,  , 
1584.0000, -63.005, 1584.0000, -63.962,  , ,  , ,  , ,  , ,  , 
1584.2000, -63.010, 1584.2000, -63.966,  , ,  , ,  , ,  , ,  , 
1584.4000, -63.016, 1584.4000, -63.970,  , ,  , ,  , ,  , ,  , 
1584.6000, -63.021, 1584.6000, -63.974,  , ,  , ,  , ,  , ,  , 
1584.8000, -63.025, 1584.8000, -63.978,  , ,  , ,  , ,  , ,  , 
1585.0000, -63.029, 1585.0000, -63.981,  , ,  , ,  , ,  , ,  , 
1585.2000, -63.033, 1585.2000, -63.985,  , ,  , ,  , ,  , ,  , 
1585.4000, -63.038, 1585.4000, -63.989,  , ,  , ,  , ,  , ,  , 
1585.6000, -63.042, 1585.6000, -63.992,  , ,  , ,  , ,  , ,  , 
1585.8000, -63.046, 1585.8000, -63.995,  , ,  , ,  , ,  , ,  , 
1586.0000, -63.050, 1586.0000, -63.998,  , ,  , ,  , ,  , ,  , 
1586.2000, -63.054, 1586.2000, -64.002,  , ,  , ,  , ,  , ,  , 
1586.4000, -63.057, 1586.4000, -64.005,  , ,  , ,  , ,  , ,  , 
1586.6000, -63.060, 1586.6000, -64.007,  , ,  , ,  , ,  , ,  , 
1586.8000, -63.063, 1586.8000, -64.010,  , ,  , ,  , ,  , ,  , 
1587.0000, -63.068, 1587.0000, -64.014,  , ,  , ,  , ,  , ,  , 
1587.2000, -63.072, 1587.2000, -64.017,  , ,  , ,  , ,  , ,  , 
1587.4000, -63.076, 1587.4000, -64.020,  , ,  , ,  , ,  , ,  , 
1587.6000, -63.079, 1587.6000, -64.023,  , ,  , ,  , ,  , ,  , 
1587.8000, -63.084, 1587.8000, -64.026,  , ,  , ,  , ,  , ,  , 
1588.0000, -63.088, 1588.0000, -64.031,  , ,  , ,  , ,  , ,  , 
1588.2000, -63.092, 1588.2000, -64.035,  , ,  , ,  , ,  , ,  , 
1588.4000, -63.096, 1588.4000, -64.038,  , ,  , ,  , ,  , ,  , 
1588.6000, -63.101, 1588.6000, -64.042,  , ,  , ,  , ,  , ,  , 
1588.8000, -63.105, 1588.8000, -64.046,  , ,  , ,  , ,  , ,  , 
1589.0000, -63.109, 1589.0000, -64.051,  , ,  , ,  , ,  , ,  , 
1589.2000, -63.114, 1589.2000, -64.054,  , ,  , ,  , ,  , ,  , 
1589.4000, -63.118, 1589.4000, -64.058,  , ,  , ,  , ,  , ,  , 
1589.6000, -63.122, 1589.6000, -64.062,  , ,  , ,  , ,  , ,  , 
1589.8000, -63.126, 1589.8000, -64.067,  , ,  , ,  , ,  , ,  , 
1590.0000, -63.131, 1590.0000, -64.071,  , ,  , ,  , ,  , ,  , 
1590.2000, -63.136, 1590.2000, -64.075,  , ,  , ,  , ,  , ,  , 
1590.4000, -63.140, 1590.4000, -64.079,  , ,  , ,  , ,  , ,  , 
1590.6000, -63.143, 1590.6000, -64.083,  , ,  , ,  , ,  , ,  , 
1590.8000, -63.148, 1590.8000, -64.088,  , ,  , ,  , ,  , ,  , 
1591.0000, -63.153, 1591.0000, -64.092,  , ,  , ,  , ,  , ,  , 
1591.2000, -63.158, 1591.2000, -64.098,  , ,  , ,  , ,  , ,  , 
1591.4000, -63.163, 1591.4000, -64.103,  , ,  , ,  , ,  , ,  , 
1591.6000, -63.167, 1591.6000, -64.107,  , ,  , ,  , ,  , ,  , 
1591.8000, -63.172, 1591.8000, -64.111,  , ,  , ,  , ,  , ,  , 
1592.0000, -63.176, 1592.0000, -64.116,  , ,  , ,  , ,  , ,  , 
1592.2000, -63.179, 1592.2000, -64.120,  , ,  , ,  , ,  , ,  , 
1592.4000, -63.183, 1592.4000, -64.125,  , ,  , ,  , ,  , ,  , 
1592.6000, -63.187, 1592.6000, -64.131,  , ,  , ,  , ,  , ,  , 
1592.8000, -63.191, 1592.8000, -64.136,  , ,  , ,  , ,  , ,  , 
1593.0000, -63.195, 1593.0000, -64.140,  , ,  , ,  , ,  , ,  , 
1593.2000, -63.199, 1593.2000, -64.143,  , ,  , ,  , ,  , ,  , 
1593.4000, -63.202, 1593.4000, -64.146,  , ,  , ,  , ,  , ,  , 
1593.6000, -63.205, 1593.6000, -64.150,  , ,  , ,  , ,  , ,  , 
1593.8000, -63.208, 1593.8000, -64.153,  , ,  , ,  , ,  , ,  , 
1594.0000, -63.211, 1594.0000, -64.156,  , ,  , ,  , ,  , ,  , 
1594.2000, -63.215, 1594.2000, -64.160,  , ,  , ,  , ,  , ,  , 
1594.4000, -63.220, 1594.4000, -64.163,  , ,  , ,  , ,  , ,  , 
1594.6000, -63.223, 1594.6000, -64.166,  , ,  , ,  , ,  , ,  , 
1594.8000, -63.225, 1594.8000, -64.169,  , ,  , ,  , ,  , ,  , 
1595.0000, -63.228, 1595.0000, -64.173,  , ,  , ,  , ,  , ,  , 
1595.2000, -63.232, 1595.2000, -64.176,  , ,  , ,  , ,  , ,  , 
1595.4000, -63.235, 1595.4000, -64.180,  , ,  , ,  , ,  , ,  , 
1595.6000, -63.238, 1595.6000, -64.184,  , ,  , ,  , ,  , ,  , 
1595.8000, -63.242, 1595.8000, -64.187,  , ,  , ,  , ,  , ,  , 
1596.0000, -63.246, 1596.0000, -64.192,  , ,  , ,  , ,  , ,  , 
1596.2000, -63.251, 1596.2000, -64.197,  , ,  , ,  , ,  , ,  , 
1596.4000, -63.255, 1596.4000, -64.203,  , ,  , ,  , ,  , ,  , 
1596.6000, -63.260, 1596.6000, -64.207,  , ,  , ,  , ,  , ,  , 
1596.8000, -63.266, 1596.8000, -64.211,  , ,  , ,  , ,  , ,  , 
1597.0000, -63.271, 1597.0000, -64.216,  , ,  , ,  , ,  , ,  , 
1597.2000, -63.276, 1597.2000, -64.222,  , ,  , ,  , ,  , ,  , 
1597.4000, -63.281, 1597.4000, -64.227,  , ,  , ,  , ,  , ,  , 
1597.6000, -63.287, 1597.6000, -64.233,  , ,  , ,  , ,  , ,  , 
1597.8000, -63.292, 1597.8000, -64.239,  , ,  , ,  , ,  , ,  , 
1598.0000, -63.297, 1598.0000, -64.245,  , ,  , ,  , ,  , ,  , 
1598.2000, -63.301, 1598.2000, -64.250,  , ,  , ,  , ,  , ,  , 
1598.4000, -63.306, 1598.4000, -64.255,  , ,  , ,  , ,  , ,  , 
1598.6000, -63.311, 1598.6000, -64.260,  , ,  , ,  , ,  , ,  , 
1598.8000, -63.316, 1598.8000, -64.266,  , ,  , ,  , ,  , ,  , 
1599.0000, -63.321, 1599.0000, -64.271,  , ,  , ,  , ,  , ,  , 
1599.2000, -63.326, 1599.2000, -64.276,  , ,  , ,  , ,  , ,  , 
1599.4000, -63.332, 1599.4000, -64.281,  , ,  , ,  , ,  , ,  , 
1599.6000, -63.337, 1599.6000, -64.287,  , ,  , ,  , ,  , ,  , 
1599.8000, -63.342, 1599.8000, -64.293,  , ,  , ,  , ,  , ,  , 
1600.0000, -63.347, 1600.0000, -64.298,  , ,  , ,  , ,  , ,  , 
1600.2000, -63.352, 1600.2000, -64.302,  , ,  , ,  , ,  , ,  , 
1600.4000, -63.356, 1600.4000, -64.307,  , ,  , ,  , ,  , ,  , 
1600.6000, -63.361, 1600.6000, -64.311,  , ,  , ,  , ,  , ,  , 
1600.8000, -63.365, 1600.8000, -64.316,  , ,  , ,  , ,  , ,  , 
1601.0000, -63.369, 1601.0000, -64.322,  , ,  , ,  , ,  , ,  , 
1601.2000, -63.373, 1601.2000, -64.328,  , ,  , ,  , ,  , ,  , 
1601.4000, -63.377, 1601.4000, -64.333,  , ,  , ,  , ,  , ,  , 
1601.6000, -63.381, 1601.6000, -64.338,  , ,  , ,  , ,  , ,  , 
1601.8000, -63.385, 1601.8000, -64.343,  , ,  , ,  , ,  , ,  , 
1602.0000, -63.389, 1602.0000, -64.349,  , ,  , ,  , ,  , ,  , 
1602.2000, -63.394, 1602.2000, -64.355,  , ,  , ,  , ,  , ,  , 
1602.4000, -63.399, 1602.4000, -64.361,  , ,  , ,  , ,  , ,  , 
1602.6000, -63.404, 1602.6000, -64.368,  , ,  , ,  , ,  , ,  , 
1602.8000, -63.409, 1602.8000, -64.374,  , ,  , ,  , ,  , ,  , 
1603.0000, -63.415, 1603.0000, -64.379,  , ,  , ,  , ,  , ,  , 
1603.2000, -63.422, 1603.2000, -64.385,  , ,  , ,  , ,  , ,  , 
1603.4000, -63.428, 1603.4000, -64.390,  , ,  , ,  , ,  , ,  , 
1603.6000, -63.435, 1603.6000, -64.395,  , ,  , ,  , ,  , ,  , 
1603.8000, -63.442, 1603.8000, -64.400,  , ,  , ,  , ,  , ,  , 
1604.0000, -63.448, 1604.0000, -64.405,  , ,  , ,  , ,  , ,  , 
1604.2000, -63.453, 1604.2000, -64.410,  , ,  , ,  , ,  , ,  , 
1604.4000, -63.458, 1604.4000, -64.416,  , ,  , ,  , ,  , ,  , 
1604.6000, -63.462, 1604.6000, -64.421,  , ,  , ,  , ,  , ,  , 
1604.8000, -63.466, 1604.8000, -64.426,  , ,  , ,  , ,  , ,  , 
1605.0000, -63.470, 1605.0000, -64.431,  , ,  , ,  , ,  , ,  , 
1605.2000, -63.473, 1605.2000, -64.436,  , ,  , ,  , ,  , ,  , 
1605.4000, -63.478, 1605.4000, -64.441,  , ,  , ,  , ,  , ,  , 
1605.6000, -63.483, 1605.6000, -64.447,  , ,  , ,  , ,  , ,  , 
1605.8000, -63.488, 1605.8000, -64.453,  , ,  , ,  , ,  , ,  , 
1606.0000, -63.493, 1606.0000, -64.461,  , ,  , ,  , ,  , ,  , 
1606.2000, -63.499, 1606.2000, -64.467,  , ,  , ,  , ,  , ,  , 
1606.4000, -63.506, 1606.4000, -64.472,  , ,  , ,  , ,  , ,  , 
1606.6000, -63.513, 1606.6000, -64.479,  , ,  , ,  , ,  , ,  , 
1606.8000, -63.520, 1606.8000, -64.487,  , ,  , ,  , ,  , ,  , 
1607.0000, -63.528, 1607.0000, -64.495,  , ,  , ,  , ,  , ,  , 
1607.2000, -63.535, 1607.2000, -64.504,  , ,  , ,  , ,  , ,  , 
1607.4000, -63.542, 1607.4000, -64.512,  , ,  , ,  , ,  , ,  , 
1607.6000, -63.549, 1607.6000, -64.519,  , ,  , ,  , ,  , ,  , 
1607.8000, -63.556, 1607.8000, -64.526,  , ,  , ,  , ,  , ,  , 
1608.0000, -63.563, 1608.0000, -64.532,  , ,  , ,  , ,  , ,  , 
1608.2000, -63.569, 1608.2000, -64.539,  , ,  , ,  , ,  , ,  , 
1608.4000, -63.574, 1608.4000, -64.545,  , ,  , ,  , ,  , ,  , 
1608.6000, -63.579, 1608.6000, -64.550,  , ,  , ,  , ,  , ,  , 
1608.8000, -63.585, 1608.8000, -64.555,  , ,  , ,  , ,  , ,  , 
1609.0000, -63.589, 1609.0000, -64.560,  , ,  , ,  , ,  , ,  , 
1609.2000, -63.593, 1609.2000, -64.564,  , ,  , ,  , ,  , ,  , 
1609.4000, -63.597, 1609.4000, -64.568,  , ,  , ,  , ,  , ,  , 
1609.6000, -63.600, 1609.6000, -64.573,  , ,  , ,  , ,  , ,  , 
1609.8000, -63.604, 1609.8000, -64.578,  , ,  , ,  , ,  , ,  , 
1610.0000, -63.609, 1610.0000, -64.583,  , ,  , ,  , ,  , ,  , 
1610.2000, -63.614, 1610.2000, -64.589,  , ,  , ,  , ,  , ,  , 
1610.4000, -63.620, 1610.4000, -64.598,  , ,  , ,  , ,  , ,  , 
1610.6000, -63.626, 1610.6000, -64.606,  , ,  , ,  , ,  , ,  , 
1610.8000, -63.632, 1610.8000, -64.613,  , ,  , ,  , ,  , ,  , 
1611.0000, -63.639, 1611.0000, -64.622,  , ,  , ,  , ,  , ,  , 
1611.2000, -63.646, 1611.2000, -64.631,  , ,  , ,  , ,  , ,  , 
1611.4000, -63.653, 1611.4000, -64.639,  , ,  , ,  , ,  , ,  , 
1611.6000, -63.660, 1611.6000, -64.645,  , ,  , ,  , ,  , ,  , 
1611.8000, -63.666, 1611.8000, -64.652,  , ,  , ,  , ,  , ,  , 
1612.0000, -63.672, 1612.0000, -64.658,  , ,  , ,  , ,  , ,  , 
1612.2000, -63.678, 1612.2000, -64.664,  , ,  , ,  , ,  , ,  , 
1612.4000, -63.683, 1612.4000, -64.669,  , ,  , ,  , ,  , ,  , 
1612.6000, -63.689, 1612.6000, -64.674,  , ,  , ,  , ,  , ,  , 
1612.8000, -63.695, 1612.8000, -64.679,  , ,  , ,  , ,  , ,  , 
1613.0000, -63.701, 1613.0000, -64.683,  , ,  , ,  , ,  , ,  , 
1613.2000, -63.706, 1613.2000, -64.687,  , ,  , ,  , ,  , ,  , 
1613.4000, -63.711, 1613.4000, -64.692,  , ,  , ,  , ,  , ,  , 
1613.6000, -63.716, 1613.6000, -64.698,  , ,  , ,  , ,  , ,  , 
1613.8000, -63.721, 1613.8000, -64.706,  , ,  , ,  , ,  , ,  , 
1614.0000, -63.726, 1614.0000, -64.713,  , ,  , ,  , ,  , ,  , 
1614.2000, -63.732, 1614.2000, -64.719,  , ,  , ,  , ,  , ,  , 
1614.4000, -63.738, 1614.4000, -64.725,  , ,  , ,  , ,  , ,  , 
1614.6000, -63.743, 1614.6000, -64.731,  , ,  , ,  , ,  , ,  , 
1614.8000, -63.748, 1614.8000, -64.738,  , ,  , ,  , ,  , ,  , 
1615.0000, -63.754, 1615.0000, -64.745,  , ,  , ,  , ,  , ,  , 
1615.2000, -63.760, 1615.2000, -64.752,  , ,  , ,  , ,  , ,  , 
1615.4000, -63.768, 1615.4000, -64.761,  , ,  , ,  , ,  , ,  , 
1615.6000, -63.775, 1615.6000, -64.769,  , ,  , ,  , ,  , ,  , 
1615.8000, -63.782, 1615.8000, -64.776,  , ,  , ,  , ,  , ,  , 
1616.0000, -63.789, 1616.0000, -64.783,  , ,  , ,  , ,  , ,  , 
1616.2000, -63.795, 1616.2000, -64.790,  , ,  , ,  , ,  , ,  , 
1616.4000, -63.801, 1616.4000, -64.798,  , ,  , ,  , ,  , ,  , 
1616.6000, -63.807, 1616.6000, -64.806,  , ,  , ,  , ,  , ,  , 
1616.8000, -63.813, 1616.8000, -64.812,  , ,  , ,  , ,  , ,  , 
1617.0000, -63.819, 1617.0000, -64.819,  , ,  , ,  , ,  , ,  , 
1617.2000, -63.824, 1617.2000, -64.826,  , ,  , ,  , ,  , ,  , 
1617.4000, -63.830, 1617.4000, -64.833,  , ,  , ,  , ,  , ,  , 
1617.6000, -63.837, 1617.6000, -64.839,  , ,  , ,  , ,  , ,  , 
1617.8000, -63.842, 1617.8000, -64.845,  , ,  , ,  , ,  , ,  , 
1618.0000, -63.848, 1618.0000, -64.852,  , ,  , ,  , ,  , ,  , 
1618.2000, -63.854, 1618.2000, -64.859,  , ,  , ,  , ,  , ,  , 
1618.4000, -63.860, 1618.4000, -64.866,  , ,  , ,  , ,  , ,  , 
1618.6000, -63.867, 1618.6000, -64.873,  , ,  , ,  , ,  , ,  , 
1618.8000, -63.873, 1618.8000, -64.881,  , ,  , ,  , ,  , ,  , 
1619.0000, -63.880, 1619.0000, -64.889,  , ,  , ,  , ,  , ,  , 
1619.2000, -63.887, 1619.2000, -64.895,  , ,  , ,  , ,  , ,  , 
1619.4000, -63.893, 1619.4000, -64.901,  , ,  , ,  , ,  , ,  , 
1619.6000, -63.899, 1619.6000, -64.907,  , ,  , ,  , ,  , ,  , 
1619.8000, -63.905, 1619.8000, -64.914,  , ,  , ,  , ,  , ,  , 
1620.0000, -63.912, 1620.0000, -64.922,  , ,  , ,  , ,  , ,  , 
1620.2000, -63.919, 1620.2000, -64.930,  , ,  , ,  , ,  , ,  , 
1620.4000, -63.925, 1620.4000, -64.938,  , ,  , ,  , ,  , ,  , 
1620.6000, -63.930, 1620.6000, -64.945,  , ,  , ,  , ,  , ,  , 
1620.8000, -63.937, 1620.8000, -64.952,  , ,  , ,  , ,  , ,  , 
1621.0000, -63.943, 1621.0000, -64.958,  , ,  , ,  , ,  , ,  , 
1621.2000, -63.950, 1621.2000, -64.966,  , ,  , ,  , ,  , ,  , 
1621.4000, -63.956, 1621.4000, -64.974,  , ,  , ,  , ,  , ,  , 
1621.6000, -63.962, 1621.6000, -64.982,  , ,  , ,  , ,  , ,  , 
1621.8000, -63.968, 1621.8000, -64.991,  , ,  , ,  , ,  , ,  , 
1622.0000, -63.974, 1622.0000, -64.997,  , ,  , ,  , ,  , ,  , 
1622.2000, -63.979, 1622.2000, -65.002,  , ,  , ,  , ,  , ,  , 
1622.4000, -63.985, 1622.4000, -65.008,  , ,  , ,  , ,  , ,  , 
1622.6000, -63.991, 1622.6000, -65.013,  , ,  , ,  , ,  , ,  , 
1622.8000, -63.997, 1622.8000, -65.020,  , ,  , ,  , ,  , ,  , 
1623.0000, -64.002, 1623.0000, -65.028,  , ,  , ,  , ,  , ,  , 
1623.2000, -64.009, 1623.2000, -65.036,  , ,  , ,  , ,  , ,  , 
1623.4000, -64.015, 1623.4000, -65.043,  , ,  , ,  , ,  , ,  , 
1623.6000, -64.022, 1623.6000, -65.050,  , ,  , ,  , ,  , ,  , 
1623.8000, -64.028, 1623.8000, -65.056,  , ,  , ,  , ,  , ,  , 
1624.0000, -64.034, 1624.0000, -65.064,  , ,  , ,  , ,  , ,  , 
1624.2000, -64.041, 1624.2000, -65.071,  , ,  , ,  , ,  , ,  , 
1624.4000, -64.049, 1624.4000, -65.079,  , ,  , ,  , ,  , ,  , 
1624.6000, -64.055, 1624.6000, -65.086,  , ,  , ,  , ,  , ,  , 
1624.8000, -64.062, 1624.8000, -65.093,  , ,  , ,  , ,  , ,  , 
1625.0000, -64.068, 1625.0000, -65.099,  , ,  , ,  , ,  , ,  , 
